datetime,server_id,cpu_utilization,free_memory,session_count
2019-03-19 06:00:00,116,0.51,0.53,58
2019-03-19 07:00:00,116,0.47,0.55,64
2019-03-19 08:00:00,116,0.46,0.54,60
2019-03-19 09:00:00,116,0.51,0.53,55
2019-03-19 10:00:00,116,0.5,0.52,53
2019-03-19 11:00:00,116,0.47,0.51,57
2019-03-19 12:00:00,116,0.45,0.49,54
2019-03-19 13:00:00,116,0.51,0.46,58
2019-03-19 14:00:00,116,0.52,0.5,50
2019-03-19 15:00:00,116,0.53,0.49,54
2019-03-19 16:00:00,116,0.51,0.48,57
2019-03-19 17:00:00,116,0.47,0.54,55
2019-03-19 18:00:00,116,0.49,0.5,58
2019-03-19 19:00:00,116,0.49,0.52,51
2019-03-19 20:00:00,116,0.49,0.43,51
2019-03-19 21:00:00,116,0.49,0.48,55
2019-03-19 22:00:00,116,0.46,0.54,59
2019-03-19 23:00:00,116,0.48,0.52,56
2019-03-20 00:00:00,116,0.52,0.51,54
2019-03-20 01:00:00,116,0.42,0.49,56
2019-03-20 02:00:00,116,0.48,0.55,56
2019-03-20 03:00:00,116,0.49,0.56,61
2019-03-20 04:00:00,116,0.49,0.46,56
2019-03-20 05:00:00,116,0.49,0.53,58
2019-03-20 06:00:00,116,0.47,0.43,55
2019-03-20 07:00:00,116,0.46,0.5,56
2019-03-20 08:00:00,116,0.57,0.53,57
2019-03-20 09:00:00,116,0.49,0.49,52
2019-03-20 10:00:00,116,0.54,0.51,54
2019-03-20 11:00:00,116,0.46,0.49,55
2019-03-20 12:00:00,116,0.52,0.5,59
2019-03-20 13:00:00,116,0.5,0.53,58
2019-03-20 14:00:00,116,0.49,0.47,55
2019-03-20 15:00:00,116,0.45,0.53,56
2019-03-20 16:00:00,116,0.48,0.51,59
2019-03-20 17:00:00,116,0.55,0.51,53
2019-03-20 18:00:00,116,0.54,0.46,60
2019-03-20 19:00:00,116,0.51,0.52,58
2019-03-20 20:00:00,116,0.49,0.5,61
2019-03-20 21:00:00,116,0.52,0.51,64
2019-03-20 22:00:00,116,0.47,0.5,55
2019-03-20 23:00:00,116,0.5,0.47,62
2019-03-21 00:00:00,116,0.53,0.52,61
2019-03-21 01:00:00,116,0.47,0.49,54
2019-03-21 02:00:00,116,0.49,0.54,62
2019-03-21 03:00:00,116,0.49,0.55,54
2019-03-21 04:00:00,116,0.44,0.51,56
2019-03-21 05:00:00,116,0.51,0.5,57
2019-03-21 06:00:00,116,0.52,0.49,54
2019-03-21 07:00:00,116,0.46,0.47,54
2019-03-21 08:00:00,116,0.47,0.5,55
2019-03-21 09:00:00,116,0.49,0.48,52
2019-03-21 10:00:00,116,0.53,0.52,54
2019-03-21 11:00:00,116,0.42,0.47,57
2019-03-21 12:00:00,116,0.53,0.52,54
2019-03-21 13:00:00,116,0.52,0.52,54
2019-03-21 14:00:00,116,0.44,0.49,54
2019-03-21 15:00:00,116,0.53,0.52,58
2019-03-21 16:00:00,116,0.5,0.49,59
2019-03-21 17:00:00,116,0.52,0.51,55
2019-03-21 18:00:00,116,0.48,0.51,57
2019-03-21 19:00:00,116,0.51,0.49,58
2019-03-21 20:00:00,116,0.51,0.52,63
2019-03-21 21:00:00,116,0.49,0.5,55
2019-03-21 22:00:00,116,0.46,0.52,56
2019-03-21 23:00:00,116,0.51,0.5,52
2019-03-22 00:00:00,116,0.44,0.45,60
2019-03-22 01:00:00,116,0.51,0.52,51
2019-03-22 02:00:00,116,0.52,0.52,58
2019-03-22 03:00:00,116,0.53,0.45,60
2019-03-22 04:00:00,116,0.52,0.53,54
2019-03-22 05:00:00,116,0.58,0.54,60
2019-03-22 06:00:00,116,0.45,0.52,56
2019-03-22 07:00:00,116,0.52,0.51,57
2019-03-22 08:00:00,116,0.48,0.5,57
2019-03-22 09:00:00,116,0.45,0.53,57
2019-03-22 10:00:00,116,0.54,0.52,59
2019-03-22 11:00:00,116,0.51,0.59,57
2019-03-22 12:00:00,116,0.46,0.48,57
2019-03-22 13:00:00,116,0.57,0.51,55
2019-03-22 14:00:00,116,0.45,0.46,56
2019-03-22 15:00:00,116,0.57,0.52,57
2019-03-22 16:00:00,116,0.5,0.53,56
2019-03-22 17:00:00,116,0.53,0.52,56
2019-03-22 18:00:00,116,0.48,0.57,58
2019-03-22 19:00:00,116,0.48,0.51,54
2019-03-22 20:00:00,116,0.5,0.54,52
2019-03-22 21:00:00,116,0.51,0.51,52
2019-03-22 22:00:00,116,0.47,0.51,56
2019-03-22 23:00:00,116,0.49,0.47,54
2019-03-23 00:00:00,116,0.48,0.54,56
2019-03-23 01:00:00,116,0.45,0.52,56
2019-03-23 02:00:00,116,0.47,0.48,56
2019-03-23 03:00:00,116,0.54,0.55,56
2019-03-23 04:00:00,116,0.53,0.48,53
2019-03-23 05:00:00,116,0.49,0.5,58
2019-03-23 06:00:00,116,0.48,0.49,56
2019-03-23 07:00:00,116,0.5,0.51,56
2019-03-23 08:00:00,116,0.52,0.52,59
2019-03-23 09:00:00,116,0.55,0.48,55
2019-03-23 10:00:00,116,0.5,0.49,56
2019-03-23 11:00:00,116,0.5,0.46,59
2019-03-23 12:00:00,116,0.5,0.52,56
2019-03-23 13:00:00,116,0.47,0.46,57
2019-03-23 14:00:00,116,0.47,0.48,61
2019-03-23 15:00:00,116,0.47,0.46,57
2019-03-23 16:00:00,116,0.46,0.51,61
2019-03-23 17:00:00,116,0.49,0.51,54
2019-03-23 18:00:00,116,0.51,0.55,55
2019-03-23 19:00:00,116,0.46,0.57,58
2019-03-23 20:00:00,116,0.51,0.5,60
2019-03-23 21:00:00,116,0.53,0.57,53
2019-03-23 22:00:00,116,0.56,0.45,58
2019-03-23 23:00:00,116,0.44,0.51,51
2019-03-24 00:00:00,116,0.53,0.52,59
2019-03-24 01:00:00,116,0.51,0.47,60
2019-03-24 02:00:00,116,0.52,0.56,54
2019-03-24 03:00:00,116,0.5,0.53,62
2019-03-24 04:00:00,116,0.55,0.5,53
2019-03-24 05:00:00,116,0.55,0.54,53
2019-03-24 06:00:00,116,0.51,0.49,56
2019-03-24 07:00:00,116,0.44,0.5,56
2019-03-24 08:00:00,116,0.47,0.47,52
2019-03-24 09:00:00,116,0.48,0.48,60
2019-03-24 10:00:00,116,0.45,0.47,57
2019-03-24 11:00:00,116,0.51,0.47,59
2019-03-24 12:00:00,116,0.44,0.51,61
2019-03-24 13:00:00,116,0.5,0.46,58
2019-03-24 14:00:00,116,0.48,0.5,56
2019-03-24 15:00:00,116,0.52,0.52,59
2019-03-24 16:00:00,116,0.47,0.51,60
2019-03-24 17:00:00,116,0.54,0.5,58
2019-03-24 18:00:00,116,0.48,0.52,57
2019-03-24 19:00:00,116,0.52,0.5,57
2019-03-24 20:00:00,116,0.45,0.49,58
2019-03-24 21:00:00,116,0.51,0.54,51
2019-03-24 22:00:00,116,0.54,0.53,58
2019-03-24 23:00:00,116,0.49,0.56,55
2019-03-25 00:00:00,116,0.47,0.52,54
2019-03-25 01:00:00,116,0.52,0.54,57
2019-03-25 02:00:00,116,0.53,0.51,53
2019-03-25 03:00:00,116,0.43,0.48,58
2019-03-25 04:00:00,116,0.49,0.5,54
2019-03-25 05:00:00,116,0.47,0.5,61
2019-03-25 06:00:00,116,0.48,0.48,58
2019-03-25 07:00:00,116,0.55,0.48,55
2019-03-25 08:00:00,116,0.49,0.49,57
2019-03-25 09:00:00,116,0.5,0.56,51
2019-03-25 10:00:00,116,0.52,0.54,57
2019-03-25 11:00:00,116,0.53,0.46,52
2019-03-25 12:00:00,116,0.48,0.53,57
2019-03-25 13:00:00,116,0.5,0.55,57
2019-03-25 14:00:00,116,0.44,0.45,58
2019-03-25 15:00:00,116,0.46,0.53,57
2019-03-25 16:00:00,116,0.47,0.52,61
2019-03-25 17:00:00,116,0.44,0.5,58
2019-03-25 18:00:00,116,0.5,0.52,56
2019-03-25 19:00:00,116,0.56,0.51,51
2019-03-25 20:00:00,116,0.52,0.48,54
2019-03-25 21:00:00,116,0.51,0.46,52
2019-03-25 22:00:00,116,0.54,0.52,64
2019-03-25 23:00:00,116,0.47,0.45,52
2019-03-26 00:00:00,116,0.56,0.48,60
2019-03-26 01:00:00,116,0.46,0.49,61
2019-03-26 02:00:00,116,0.51,0.5,53
2019-03-26 03:00:00,116,0.5,0.5,65
2019-03-26 04:00:00,116,0.48,0.46,54
2019-03-26 05:00:00,116,0.48,0.5,64
2019-03-26 06:00:00,116,0.55,0.45,58
2019-03-26 07:00:00,116,0.55,0.47,52
2019-03-26 08:00:00,116,0.51,0.48,55
2019-03-26 09:00:00,116,0.5,0.51,65
2019-03-26 10:00:00,116,0.51,0.52,55
2019-03-26 11:00:00,116,0.51,0.55,56
2019-03-26 12:00:00,116,0.52,0.48,57
2019-03-26 13:00:00,116,0.51,0.49,52
2019-03-26 14:00:00,116,0.46,0.47,56
2019-03-26 15:00:00,116,0.56,0.53,61
2019-03-26 16:00:00,116,0.44,0.48,54
2019-03-26 17:00:00,116,0.45,0.5,59
2019-03-26 18:00:00,116,0.49,0.51,55
2019-03-26 19:00:00,116,0.53,0.46,58
2019-03-26 20:00:00,116,0.54,0.47,55
2019-03-26 21:00:00,116,0.49,0.52,55
2019-03-26 22:00:00,116,0.51,0.51,57
2019-03-26 23:00:00,116,0.51,0.45,60
2019-03-27 00:00:00,116,0.48,0.53,57
2019-03-27 01:00:00,116,0.49,0.55,51
2019-03-27 02:00:00,116,0.54,0.54,56
2019-03-27 03:00:00,116,0.5,0.52,51
2019-03-27 04:00:00,116,0.52,0.52,56
2019-03-27 05:00:00,116,0.46,0.43,57
2019-03-27 06:00:00,116,0.51,0.46,55
2019-03-27 07:00:00,116,0.48,0.5,54
2019-03-27 08:00:00,116,0.5,0.53,57
2019-03-27 09:00:00,116,0.51,0.59,58
2019-03-27 10:00:00,116,0.49,0.46,58
2019-03-27 11:00:00,116,0.52,0.47,55
2019-03-27 12:00:00,116,0.54,0.49,57
2019-03-27 13:00:00,116,0.52,0.49,54
2019-03-27 14:00:00,116,0.46,0.5,55
2019-03-27 15:00:00,116,0.49,0.47,53
2019-03-27 16:00:00,116,0.45,0.52,50
2019-03-27 17:00:00,116,0.5,0.5,58
2019-03-27 18:00:00,116,0.51,0.53,57
2019-03-27 19:00:00,116,0.53,0.5,58
2019-03-27 20:00:00,116,0.47,0.46,57
2019-03-27 21:00:00,116,0.45,0.5,52
2019-03-27 22:00:00,116,0.48,0.51,58
2019-03-27 23:00:00,116,0.55,0.53,57
2019-03-28 00:00:00,116,0.47,0.49,57
2019-03-28 01:00:00,116,0.48,0.48,59
2019-03-28 02:00:00,116,0.5,0.46,56
2019-03-28 03:00:00,116,0.51,0.5,59
2019-03-28 04:00:00,116,0.48,0.55,54
2019-03-28 05:00:00,116,0.5,0.5,50
2019-03-28 06:00:00,116,0.5,0.53,56
2019-03-28 07:00:00,116,0.51,0.54,59
2019-03-28 08:00:00,116,0.48,0.46,58
2019-03-28 09:00:00,116,0.51,0.46,58
2019-03-28 10:00:00,116,0.47,0.54,57
2019-03-28 11:00:00,116,0.44,0.49,59
2019-03-28 12:00:00,116,0.5,0.5,52
2019-03-28 13:00:00,116,0.55,0.49,62
2019-03-28 14:00:00,116,0.55,0.47,56
2019-03-28 15:00:00,116,0.53,0.48,59
2019-03-28 16:00:00,116,0.5,0.46,52
2019-03-28 17:00:00,116,0.49,0.53,56
2019-03-28 18:00:00,116,0.51,0.52,53
2019-03-28 19:00:00,116,0.51,0.46,54
2019-03-28 20:00:00,116,0.5,0.5,54
2019-03-28 21:00:00,116,0.52,0.42,54
2019-03-28 22:00:00,116,0.5,0.48,56
2019-03-28 23:00:00,116,0.58,0.59,54
2019-03-29 00:00:00,116,0.49,0.57,57
2019-03-29 01:00:00,116,0.56,0.52,54
2019-03-29 02:00:00,116,0.49,0.53,60
2019-03-29 03:00:00,116,0.47,0.49,56
2019-03-29 04:00:00,116,0.45,0.48,50
2019-03-29 05:00:00,116,0.46,0.52,51
2019-03-29 06:00:00,116,0.42,0.51,58
2019-03-29 07:00:00,116,0.5,0.49,58
2019-03-29 08:00:00,116,0.46,0.5,56
2019-03-29 09:00:00,116,0.47,0.44,59
2019-03-29 10:00:00,116,0.49,0.52,60
2019-03-29 11:00:00,116,0.47,0.44,52
2019-03-29 12:00:00,116,0.54,0.53,55
2019-03-29 13:00:00,116,0.47,0.44,52
2019-03-29 14:00:00,116,0.45,0.52,53
2019-03-29 15:00:00,116,0.54,0.5,58
2019-03-29 16:00:00,116,0.51,0.48,57
2019-03-29 17:00:00,116,0.48,0.52,60
2019-03-29 18:00:00,116,0.46,0.47,55
2019-03-29 19:00:00,116,0.46,0.53,58
2019-03-29 20:00:00,116,0.52,0.56,63
2019-03-29 21:00:00,116,0.49,0.52,56
2019-03-29 22:00:00,116,0.5,0.47,61
2019-03-29 23:00:00,116,0.5,0.46,56
2019-03-30 00:00:00,116,0.46,0.47,56
2019-03-30 01:00:00,116,0.49,0.51,63
2019-03-30 02:00:00,116,0.47,0.49,55
2019-03-30 03:00:00,116,0.5,0.5,52
2019-03-30 04:00:00,116,0.53,0.44,56
2019-03-30 05:00:00,116,0.5,0.54,54
2019-03-30 06:00:00,116,0.54,0.51,61
2019-03-30 07:00:00,116,0.52,0.48,54
2019-03-30 08:00:00,116,0.48,0.53,54
2019-03-30 09:00:00,116,0.48,0.5,53
2019-03-30 10:00:00,116,0.48,0.43,54
2019-03-30 11:00:00,116,0.48,0.47,54
2019-03-30 12:00:00,116,0.47,0.54,56
2019-03-30 13:00:00,116,0.44,0.47,58
2019-03-30 14:00:00,116,0.47,0.51,54
2019-03-30 15:00:00,116,0.54,0.51,56
2019-03-30 16:00:00,116,0.46,0.46,58
2019-03-30 17:00:00,116,0.52,0.52,53
2019-03-30 18:00:00,116,0.48,0.48,58
2019-03-30 19:00:00,116,0.5,0.53,56
2019-03-30 20:00:00,116,0.46,0.49,56
2019-03-30 21:00:00,116,0.52,0.51,61
2019-03-30 22:00:00,116,0.54,0.46,56
2019-03-30 23:00:00,116,0.57,0.46,59
2019-03-31 00:00:00,116,0.48,0.52,55
2019-03-31 01:00:00,116,0.51,0.46,58
2019-03-31 02:00:00,116,0.56,0.53,50
2019-03-31 03:00:00,116,0.54,0.52,61
2019-03-31 04:00:00,116,0.42,0.5,53
2019-03-31 05:00:00,116,0.52,0.48,52
2019-03-31 06:00:00,116,0.48,0.57,53
2019-03-31 07:00:00,116,0.45,0.47,55
2019-03-31 08:00:00,116,0.43,0.51,56
2019-03-31 09:00:00,116,0.44,0.53,60
2019-03-31 10:00:00,116,0.49,0.53,57
2019-03-31 11:00:00,116,0.51,0.52,61
2019-03-31 12:00:00,116,0.55,0.45,60
2019-03-31 13:00:00,116,0.52,0.56,57
2019-03-31 14:00:00,116,0.5,0.5,55
2019-03-31 15:00:00,116,0.52,0.57,59
2019-03-31 16:00:00,116,0.5,0.51,57
2019-03-31 17:00:00,116,0.49,0.57,56
2019-03-31 18:00:00,116,0.53,0.54,57
2019-03-31 19:00:00,116,0.54,0.51,56
2019-03-31 20:00:00,116,0.51,0.52,55
2019-03-31 21:00:00,116,0.48,0.5,59
2019-03-31 22:00:00,116,0.46,0.49,54
2019-03-31 23:00:00,116,0.47,0.53,59
2019-04-01 00:00:00,116,0.5,0.48,59
2019-04-01 01:00:00,116,0.49,0.48,53
2019-04-01 02:00:00,116,0.47,0.5,51
2019-04-01 03:00:00,116,0.52,0.46,58
2019-04-01 04:00:00,116,0.46,0.52,53
2019-04-01 05:00:00,116,0.51,0.5,53
2019-04-01 06:00:00,116,0.5,0.51,54
2019-04-01 07:00:00,116,0.5,0.53,61
2019-04-01 08:00:00,116,0.55,0.51,53
2019-04-01 09:00:00,116,0.47,0.48,56
2019-04-01 10:00:00,116,0.52,0.5,54
2019-04-01 11:00:00,116,0.54,0.56,56
2019-04-01 12:00:00,116,0.53,0.5,56
2019-04-01 13:00:00,116,0.48,0.54,59
2019-04-01 14:00:00,116,0.49,0.56,61
2019-04-01 15:00:00,116,0.5,0.44,59
2019-04-01 16:00:00,116,0.5,0.46,57
2019-04-01 17:00:00,116,0.46,0.46,54
2019-04-01 18:00:00,116,0.55,0.48,59
2019-04-01 19:00:00,116,0.46,0.49,58
2019-04-01 20:00:00,116,0.5,0.53,55
2019-04-01 21:00:00,116,0.48,0.49,58
2019-04-01 22:00:00,116,0.51,0.53,56
2019-04-01 23:00:00,116,0.48,0.49,62
2019-04-02 00:00:00,116,0.53,0.51,59
2019-04-02 01:00:00,116,0.48,0.48,56
2019-04-02 02:00:00,116,0.54,0.52,56
2019-04-02 03:00:00,116,0.5,0.56,60
2019-04-02 04:00:00,116,0.52,0.51,55
2019-04-02 05:00:00,116,0.48,0.51,51
2019-04-02 06:00:00,116,0.57,0.52,59
2019-04-02 07:00:00,116,0.5,0.54,57
2019-04-02 08:00:00,116,0.54,0.55,57
2019-04-02 09:00:00,116,0.51,0.52,51
2019-04-02 10:00:00,116,0.55,0.48,55
2019-04-02 11:00:00,116,0.51,0.51,60
2019-04-02 12:00:00,116,0.53,0.45,55
2019-04-02 13:00:00,116,0.53,0.52,54
2019-04-02 14:00:00,116,0.51,0.49,54
2019-04-02 15:00:00,116,0.52,0.53,52
2019-04-02 16:00:00,116,0.48,0.51,58
2019-04-02 17:00:00,116,0.51,0.5,57
2019-04-02 18:00:00,116,0.52,0.5,55
2019-04-02 19:00:00,116,0.45,0.51,52
2019-04-02 20:00:00,116,0.49,0.48,56
2019-04-02 21:00:00,116,0.44,0.49,61
2019-04-02 22:00:00,116,0.48,0.48,53
2019-04-02 23:00:00,116,0.47,0.51,57
2019-04-03 00:00:00,116,0.52,0.47,59
2019-04-03 01:00:00,116,0.49,0.46,56
2019-04-03 02:00:00,116,0.46,0.49,59
2019-04-03 03:00:00,116,0.47,0.49,54
2019-04-03 04:00:00,116,0.47,0.5,56
2019-04-03 05:00:00,116,0.54,0.48,52
2019-04-03 06:00:00,116,0.5,0.49,62
2019-04-03 07:00:00,116,0.43,0.5,56
2019-04-03 08:00:00,116,0.47,0.5,62
2019-04-03 09:00:00,116,0.49,0.43,56
2019-04-03 10:00:00,116,0.56,0.45,57
2019-04-03 11:00:00,116,0.49,0.52,57
2019-04-03 12:00:00,116,0.52,0.52,55
2019-04-03 13:00:00,116,0.52,0.52,54
2019-04-03 14:00:00,116,0.5,0.49,59
2019-04-03 15:00:00,116,0.42,0.51,55
2019-04-03 16:00:00,116,0.52,0.47,53
2019-04-03 17:00:00,116,0.43,0.6,53
2019-04-03 18:00:00,116,0.53,0.49,53
2019-04-03 19:00:00,116,0.49,0.51,61
2019-04-03 20:00:00,116,0.56,0.49,56
2019-04-03 21:00:00,116,0.49,0.49,55
2019-04-03 22:00:00,116,0.54,0.47,55
2019-04-03 23:00:00,116,0.53,0.55,58
2019-04-04 00:00:00,116,0.47,0.49,58
2019-04-04 01:00:00,116,0.49,0.49,57
2019-04-04 02:00:00,116,0.52,0.48,58
2019-04-04 03:00:00,116,0.49,0.51,57
2019-04-04 04:00:00,116,0.49,0.56,62
2019-04-04 05:00:00,116,0.49,0.47,53
2019-04-04 06:00:00,116,0.47,0.55,58
2019-04-04 07:00:00,116,0.49,0.48,58
2019-04-04 08:00:00,116,0.53,0.52,62
2019-04-04 09:00:00,116,0.5,0.52,50
2019-04-04 10:00:00,116,0.46,0.52,51
2019-04-04 11:00:00,116,0.48,0.5,58
2019-04-04 12:00:00,116,0.47,0.56,56
2019-04-04 13:00:00,116,0.52,0.53,61
2019-04-04 14:00:00,116,0.53,0.48,58
2019-04-04 15:00:00,116,0.54,0.55,59
2019-04-04 16:00:00,116,0.49,0.47,59
2019-04-04 17:00:00,116,0.51,0.42,54
2019-04-04 18:00:00,116,0.47,0.48,61
2019-04-04 19:00:00,116,0.48,0.49,57
2019-04-04 20:00:00,116,0.51,0.52,52
2019-04-04 21:00:00,116,0.5,0.5,58
2019-04-04 22:00:00,116,0.51,0.48,54
2019-04-04 23:00:00,116,0.55,0.5,58
2019-04-05 00:00:00,116,0.48,0.48,64
2019-04-05 01:00:00,116,0.53,0.51,56
2019-04-05 02:00:00,116,0.53,0.48,58
2019-04-05 03:00:00,116,0.51,0.47,54
2019-04-05 04:00:00,116,0.47,0.46,58
2019-04-05 05:00:00,116,0.46,0.5,60
2019-04-05 06:00:00,116,0.49,0.51,56
2019-04-05 07:00:00,116,0.49,0.49,61
2019-04-05 08:00:00,116,0.46,0.54,58
2019-04-05 09:00:00,116,0.5,0.47,59
2019-04-05 10:00:00,116,0.51,0.47,60
2019-04-05 11:00:00,116,0.47,0.54,52
2019-04-05 12:00:00,116,0.49,0.5,54
2019-04-05 13:00:00,116,0.49,0.5,58
2019-04-05 14:00:00,116,0.51,0.53,60
2019-04-05 15:00:00,116,0.55,0.5,56
2019-04-05 16:00:00,116,0.48,0.49,57
2019-04-05 17:00:00,116,0.5,0.5,54
2019-04-05 18:00:00,116,0.53,0.48,48
2019-04-05 19:00:00,116,0.46,0.47,63
2019-04-05 20:00:00,116,0.53,0.52,54
2019-04-05 21:00:00,116,0.51,0.52,58
2019-04-05 22:00:00,116,0.53,0.55,59
2019-04-05 23:00:00,116,0.51,0.46,61
2019-04-06 00:00:00,116,0.51,0.56,56
2019-04-06 01:00:00,116,0.52,0.49,57
2019-04-06 02:00:00,116,0.54,0.58,55
2019-04-06 03:00:00,116,0.48,0.49,58
2019-04-06 04:00:00,116,0.55,0.52,55
2019-04-06 05:00:00,116,0.49,0.45,54
2019-04-06 06:00:00,116,0.45,0.47,58
2019-04-06 07:00:00,116,0.56,0.43,51
2019-04-06 08:00:00,116,0.52,0.42,58
2019-04-06 09:00:00,116,0.54,0.53,57
2019-04-06 10:00:00,116,0.47,0.51,59
2019-04-06 11:00:00,116,0.48,0.5,61
2019-04-06 12:00:00,116,0.57,0.48,60
2019-04-06 13:00:00,116,0.46,0.48,59
2019-04-06 14:00:00,116,0.5,0.55,59
2019-04-06 15:00:00,116,0.46,0.46,56
2019-04-06 16:00:00,116,0.45,0.49,57
2019-04-06 17:00:00,116,0.48,0.46,60
2019-04-06 18:00:00,116,0.48,0.48,57
2019-04-06 19:00:00,116,0.48,0.54,53
2019-04-06 20:00:00,116,0.47,0.51,53
2019-04-06 21:00:00,116,0.48,0.52,55
2019-04-06 22:00:00,116,0.48,0.51,63
2019-04-06 23:00:00,116,0.51,0.5,58
2019-04-07 00:00:00,116,0.46,0.55,55
2019-04-07 01:00:00,116,0.52,0.53,53
2019-04-07 02:00:00,116,0.49,0.51,60
2019-04-07 03:00:00,116,0.52,0.53,57
2019-04-07 04:00:00,116,0.43,0.53,56
2019-04-07 05:00:00,116,0.51,0.48,54
2019-04-07 06:00:00,116,0.44,0.49,63
2019-04-07 07:00:00,116,0.47,0.52,58
2019-04-07 08:00:00,116,0.5,0.53,56
2019-04-07 09:00:00,116,0.52,0.49,58
2019-04-07 10:00:00,116,0.53,0.52,53
2019-04-07 11:00:00,116,0.49,0.48,55
2019-04-07 12:00:00,116,0.49,0.51,53
2019-04-07 13:00:00,116,0.52,0.48,59
2019-04-07 14:00:00,116,0.57,0.5,59
2019-04-07 15:00:00,116,0.49,0.51,59
2019-04-07 16:00:00,116,0.5,0.49,54
2019-04-07 17:00:00,116,0.43,0.53,58
2019-04-07 18:00:00,116,0.52,0.49,55
2019-04-07 19:00:00,116,0.49,0.53,56
2019-04-07 20:00:00,116,0.46,0.54,59
2019-04-07 21:00:00,116,0.51,0.49,49
2019-04-07 22:00:00,116,0.46,0.44,58
2019-04-07 23:00:00,116,0.52,0.51,58
2019-04-08 00:00:00,116,0.55,0.48,60
2019-04-08 01:00:00,116,0.53,0.46,55
2019-04-08 02:00:00,116,0.51,0.48,56
2019-04-08 03:00:00,116,0.49,0.5,56
2019-04-08 04:00:00,116,0.49,0.47,59
2019-04-08 05:00:00,116,0.44,0.56,61
2019-04-08 06:00:00,116,0.52,0.59,61
2019-04-08 07:00:00,116,0.55,0.5,59
2019-04-08 08:00:00,116,0.5,0.5,57
2019-04-08 09:00:00,116,0.51,0.54,56
2019-04-08 10:00:00,116,0.54,0.53,56
2019-04-08 11:00:00,116,0.45,0.53,53
2019-04-08 12:00:00,116,0.44,0.5,61
2019-04-08 13:00:00,116,0.48,0.53,54
2019-04-08 14:00:00,116,0.49,0.5,55
2019-04-08 15:00:00,116,0.48,0.51,61
2019-04-08 16:00:00,116,0.52,0.5,60
2019-04-08 17:00:00,116,0.48,0.53,60
2019-04-08 18:00:00,116,0.51,0.48,59
2019-04-08 19:00:00,116,0.5,0.46,53
2019-04-08 20:00:00,116,0.48,0.53,59
2019-04-08 21:00:00,116,0.46,0.54,53
2019-04-08 22:00:00,116,0.51,0.56,58
2019-04-08 23:00:00,116,0.5,0.54,55
2019-03-06 00:00:00,117,0.61,0.42,68
2019-03-06 01:00:00,117,0.58,0.43,67
2019-03-06 02:00:00,117,0.54,0.4,60
2019-03-06 03:00:00,117,0.58,0.4,68
2019-03-06 04:00:00,117,0.56,0.45,68
2019-03-06 05:00:00,117,0.57,0.49,68
2019-03-06 06:00:00,117,0.6,0.47,63
2019-03-06 07:00:00,117,0.57,0.44,59
2019-03-06 08:00:00,117,0.59,0.43,72
2019-03-06 09:00:00,117,0.53,0.36,61
2019-03-06 10:00:00,117,0.64,0.41,65
2019-03-06 11:00:00,117,0.58,0.4,65
2019-03-06 12:00:00,117,0.55,0.41,70
2019-03-06 13:00:00,117,0.63,0.4,67
2019-03-06 14:00:00,117,0.62,0.43,63
2019-03-06 15:00:00,117,0.56,0.39,68
2019-03-06 16:00:00,117,0.57,0.47,64
2019-03-06 17:00:00,117,0.63,0.4,64
2019-03-06 18:00:00,117,0.58,0.42,68
2019-03-06 19:00:00,117,0.6,0.41,70
2019-03-06 20:00:00,117,0.53,0.48,64
2019-03-06 21:00:00,117,0.54,0.42,65
2019-03-06 22:00:00,117,0.59,0.46,61
2019-03-06 23:00:00,117,0.58,0.37,67
2019-03-07 00:00:00,117,0.58,0.44,66
2019-03-07 01:00:00,117,0.57,0.38,69
2019-03-07 02:00:00,117,0.55,0.42,71
2019-03-07 03:00:00,117,0.56,0.44,69
2019-03-07 04:00:00,117,0.56,0.4,64
2019-03-07 05:00:00,117,0.59,0.4,65
2019-03-07 06:00:00,117,0.6,0.4,63
2019-03-07 07:00:00,117,0.6,0.48,64
2019-03-07 08:00:00,117,0.57,0.4,66
2019-03-07 09:00:00,117,0.64,0.39,70
2019-03-07 10:00:00,117,0.59,0.38,62
2019-03-07 11:00:00,117,0.55,0.42,65
2019-03-07 12:00:00,117,0.62,0.38,66
2019-03-07 13:00:00,117,0.6,0.44,64
2019-03-07 14:00:00,117,0.58,0.35,70
2019-03-07 15:00:00,117,0.55,0.41,71
2019-03-07 16:00:00,117,0.6,0.4,65
2019-03-07 17:00:00,117,0.57,0.44,73
2019-03-07 18:00:00,117,0.59,0.36,68
2019-03-07 19:00:00,117,0.59,0.43,62
2019-03-07 20:00:00,117,0.55,0.39,60
2019-03-07 21:00:00,117,0.62,0.45,70
2019-03-07 22:00:00,117,0.6,0.42,62
2019-03-07 23:00:00,117,0.62,0.39,65
2019-03-08 00:00:00,117,0.63,0.38,66
2019-03-08 01:00:00,117,0.58,0.39,70
2019-03-08 02:00:00,117,0.58,0.42,63
2019-03-08 03:00:00,117,0.62,0.43,68
2019-03-08 04:00:00,117,0.58,0.46,67
2019-03-08 05:00:00,117,0.6,0.43,60
2019-03-08 06:00:00,117,0.57,0.4,65
2019-03-08 07:00:00,117,0.58,0.37,68
2019-03-08 08:00:00,117,0.6,0.4,62
2019-03-08 09:00:00,117,0.57,0.44,68
2019-03-08 10:00:00,117,0.56,0.44,61
2019-03-08 11:00:00,117,0.57,0.4,64
2019-03-08 12:00:00,117,0.61,0.45,64
